Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name
20689516,Electrical,Street Light Not Working,2025-03-13 09:42:00.000000000,K.R.Market,Closed,Complaint Attended,syed zameer/JE
20689515,Electrical,Street Light Not Working,2025-03-13 09:40:00.000000000,Rajamahal,Closed,Close,Anand/JE
20689514,Electrical,Street Light Not Working,2025-03-13 09:40:00.000000000,Bagalagunte,Closed,Attended,H S Manjappa/AE
20689513,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 09:39:00.000000000,Chikpete,Closed,Clear,Somashekar /JHI
20689512,Electrical,Street Light Not Working,2025-03-13 09:34:00.000000000,Uttarahalli,Closed,Attended,Ramesh/JE
20689511,Electrical,Street Light Not Working,2025-03-13 09:33:00.000000000,Katriguppe,Closed,ATTENDED,Jnanesh/JE
20689510,Electrical,Street Light Not Working,2025-03-13 09:27:00.000000000,Gali Anjaneya Swamy Temple Ward,Closed,ATTENDED,MURTHY/AE
20689509,Forest,obstructions Branches / Trees.,2025-03-13 09:26:00.000000000,BTM Layout,Closed,Resolved,Vinay Kumar.C/DYRFO
20689508,Electrical,Street Light Not Working,2025-03-13 09:24:00.000000000,Jnanabharathi Ward,Closed,Attended,sangamesh hadaginal/JE
20689507,Electrical,Street Light Not Working,2025-03-13 09:22:00.000000000,Shiva Nagar,Closed,Close,Anand/JE
20689506,Electrical,Street Light Not Working,2025-03-13 09:20:00.000000000,Laggere,Closed,Attended,sangamesh hadaginal/JE
20689505,Electrical,Street Light Not Working,2025-03-13 09:17:00.000000000,Basavanapura,Closed,Attended,Sachin Malagi/AE
20689504,Electrical,Street Light Not Working,2025-03-13 09:15:00.000000000,Vignana Nagar,Closed,Attended,Sachin Malagi/AE
20689503,Electrical,Street Light Not Working,2025-03-13 09:10:00.000000000,Jakkur,Closed,Bescom complaint,yeahanka JE Electrical/JE
20689502,Electrical,Street Light Not Working,2025-03-13 09:08:00.000000000,Rajaji Nagar,Closed,Close,Anand/JE
20689501,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-13 09:06:00.000000000,Subedarapalya,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative
20689500,Electrical,Street Light Not Working,2025-03-13 09:05:00.000000000,Ullalu,Closed,Attended,sangamesh hadaginal/JE
20689499,Electrical,Street Light Not Working,2025-03-13 09:02:00.000000000,A.Narayanapura,Closed,Attended,Sachin Malagi/AE
20689498,Electrical,Street Light Not Working,2025-03-13 09:02:00.000000000,Vidyaranyapura,Closed,Resaloved,yeahanka JE Electrical/JE
20689497,Forest,obstructions Branches / Trees.,2025-03-13 09:01:00.000000000,Thanisandra,Closed,Cleared,Mutturaju KP/DYRFO
20689496,Electrical,Street Light Not Working,2025-03-13 08:55:00.000000000,Jnanabharathi Ward,Closed,Attended,sangamesh hadaginal/JE
20689495,Electrical,Street Light Not Working,2025-03-13 08:53:00.000000000,Sarvagna Nagar,Closed,Resolved,Durga Prasad/AE
20689494,Electrical,Street Light Not Working,2025-03-13 08:45:00.000000000,Doddabommasandra,Closed,Resolved,yeahanka JE Electrical/JE
20689493,Road Maintenance(Engg),Footpath,2025-03-13 08:44:00.000000000,Yelahanka old Satellite Town,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative
20689492,Electrical,Street Light Not Working,2025-03-13 08:44:00.000000000,Byatarayanapura,Closed,Resolved,yeahanka JE Electrical/JE
20689491,Electrical,Street Light Not Working,2025-03-13 08:43:00.000000000,Ullalu,Closed,This complaint belongs to BDA,sangamesh hadaginal/JE
20689490,Solid Waste (Garbage) Related,Burning of Garbage in Open Space,2025-03-13 08:42:00.000000000,Newthippasandra,Closed,Done,Husenappa/JHI
20689489,Electrical,Street Light Not Working,2025-03-13 08:40:00.000000000,Bharathi Nagar,Closed,Resolved,Sandeep Singh/AE
20689488,Electrical,Street Light Not Working,2025-03-13 08:39:00.000000000,Begur,Closed,Attended,Ramesh/JE
20689487,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 08:39:00.000000000,Katriguppe,Closed,Complet is clear Sir,Harish/JHI
20689486,veterinary,Stray dog related complaints,2025-03-13 08:39:00.000000000,Yadiyuru,Closed,"Dogs can't be relocated as per the ABC rules 2023, for barking, crying, chasing, nothing can be done since it is natural instincts of a dog. Sterilization and immunisation of streets Dogs will be done by BBMP  madam. Please contact for treatment 1962",ss doddamani/VI
20689485,Road Maintenance(Engg),Potholes,2025-03-13 08:37:00.000000000,Marathalli,Closed,Spot inspection done necessary action will be taken at the earliest,Raghu/AE
20689484,Electrical,Street Light Not Working,2025-03-13 08:35:00.000000000,BTM Layout,Closed,Attended,Jnanesh/JE
20689483,Electrical,Street Light Not Working,2025-03-13 08:35:00.000000000,Horamavu,Closed,Attended,Sachin Malagi/AE
20689482,Electrical,Street Lights Switched On During Day Time,2025-03-13 08:34:00.000000000,Begur,Closed,This Complaint belongs to RR Nagar zone,Ramesh/JE
20689481,Electrical,Street Light Not Working,2025-03-13 08:32:00.000000000,Dodda Bidarkallu,Closed,Attended,sangamesh hadaginal/JE
20689480,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-13 08:28:00.000000000,Nandini Layout,Closed,Solve,Suresh.K.N./JHI
20689479,Forest,Removal of dead/fallen trees,2025-03-13 08:24:00.000000000,Karisandra,Closed,Resolved,Shivanna T.C/DYRFO
20689478,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 08:23:00.000000000,Shanthala Nagar,Closed,Clear,Ramesh s/JHI
20689477,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2025-03-13 08:23:00.000000000,Gottigere,Closed,Clear,Venkatesh/JHI
20689476,Solid Waste (Garbage) Related,Dead animal(s),2025-03-13 08:22:00.000000000,Vidyaranyapura,Closed,Resolved,JHI Ward 9/JHI
20689475,veterinary,shifting of the street dogs to other places,2025-03-13 08:21:00.000000000,Vasanthapura,Closed,"We are trying to call but you're not received the call
We are providing the animal birth control and anti rabies vaccine
Supreme court order and ABC rules we can't relocate",Uday Kulkarni/VI
20689474,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 08:15:00.000000000,Kadugondanahalli,Closed,Complent attended air/madam,JHI Ward 30/JHI
20689473,Electrical,Street Light Not Working,2025-03-13 08:15:00.000000000,Banaswadi,Closed,Cleared,Vinay Kumar/AE
20689472,Forest,obstructions Branches / Trees.,2025-03-13 08:14:00.000000000,HBR Layout,Closed,plz upload tree photos,P Nagendra /DYRFO
20689471,Electrical,Street Light Not Working,2025-03-13 08:14:00.000000000,Basavanapura,Closed,Attended,Sachin Malagi/AE
20689470,Electrical,Street Light Not Working,2025-03-13 08:13:00.000000000,Jnanabharathi Ward,Closed,Attended,sangamesh hadaginal/JE
20689469,Electrical,Street Light Not Working,2025-03-13 08:12:00.000000000,Kaveripura,Closed,Complaint attended,Jameel/AE
20689468,Electrical,Street Light Not Working,2025-03-13 08:06:00.000000000,Vidyaranyapura,Closed,Resolved,yeahanka JE Electrical/JE
20689467,Solid Waste (Garbage) Related,Dead animal(s),2025-03-13 08:06:00.000000000,Ullalu,Closed,Clear,Vinay Kumar /Madaapa/JHI
20689466,Electrical,Street Light Not Working,2025-03-13 08:06:00.000000000,Rajarajeshwari Nagar,Closed,Attended,sangamesh hadaginal/JE
20689465,Electrical,Street Light Not Working,2025-03-13 08:05:00.000000000,Rajarajeshwari Nagar,Closed,Attended,sangamesh hadaginal/JE
20689464,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 08:02:00.000000000,Chikpete,Closed,Clear,Somashekar /JHI
20689463,Electrical,Street Light Not Working,2025-03-13 08:01:00.000000000,Gottigere,Closed,Attended,Ramesh/JE
20689462,Electrical,Street Light Not Working,2025-03-13 08:00:00.000000000,Nagavara,Closed,Attended,Vinay Kumar/AE
20689461,Electrical,Street Light Not Working,2025-03-13 07:58:00.000000000,Hoysala Nagar,Closed,Resolved,Durga Prasad/AE
20689460,Electrical,Street Light Not Working,2025-03-13 07:56:00.000000000,Kuvempu Nagar,Closed,Resolved,yeahanka JE Electrical/JE
20689459,Electrical,Street Light Not Working,2025-03-13 07:53:00.000000000,Begur,Closed,Attteded,Ramesh/JE
20689458,Electrical,Street Light Not Working,2025-03-13 07:52:00.000000000,Gottigere,Closed,Attended,Ramesh/JE
20689457,Electrical,Street Light Not Working,2025-03-13 07:51:00.000000000,Laggere,Closed,Attended,sangamesh hadaginal/JE
20689456,Road Maintenance(Engg),Debris Removal / Construction Material,2025-03-13 07:49:00.000000000,Subramanya Nagar,Closed,Resolved,Satish/AE
20689455,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-13 07:48:00.000000000,Jayangar,Closed,Door to door collection,Vijay/JHI
20689454,Electrical,Street Light Not Working,2025-03-13 07:48:00.000000000,Hampi Nagar,Closed,Attended,MURTHY/AE
20689453,Electrical,Street Light Not Working,2025-03-13 07:46:00.000000000,Nagavara,Closed,resolved,Vinay Kumar/AE
20689452,Electrical,Street Light Not Working,2025-03-13 07:44:00.000000000,Horamavu,Closed,Attended,Sachin Malagi/AE
20689451,Electrical,Street Light Not Working,2025-03-13 07:44:00.000000000,Hosakerehalli,Closed,ATTENDED,Umesh/AE
20689450,Electrical,Street Light Not Working,2025-03-13 07:43:00.000000000,Kuvempu Nagar,Closed,Resolved,yeahanka JE Electrical/JE
20689449,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 07:40:00.000000000,K.R.Market,Non Relevant,Address not available,BBMP Whatsapp/Customer Support Representative
20689448,Road Maintenance(Engg),Potholes,2025-03-13 07:38:00.000000000,Rajagopala Nagar,Closed,Will be filled soon,Avish/AE
20689447,Electrical,Street Light Not Working,2025-03-13 07:38:00.000000000,Rajarajeshwari Nagar,Closed,Attended,sangamesh hadaginal/JE
20689446,Road Maintenance(Engg),Debris Removal / Construction Material,2025-03-13 07:37:00.000000000,Sarvagna Nagar,Closed,Resolved,Shankarappa/AE
20689445,Electrical,Street Light Not Working,2025-03-13 07:34:00.000000000,Rajagopala Nagar,Closed,Attended,H S Manjappa/AE
20689444,Electrical,Street Light Not Working,2025-03-13 07:33:00.000000000,Horamavu,Closed,Attended,Sachin Malagi/AE
20689443,Electrical,Street Light Not Working,2025-03-13 07:33:00.000000000,Vishwanathnagenahalli,Closed,Resolved,Anand/AE
20689442,Electrical,Street Light Not Working,2025-03-13 07:32:00.000000000,Kuvempu Nagar,Closed,Resolved,yeahanka JE Electrical/JE
20689441,Electrical,Street Light Not Working,2025-03-13 07:32:00.000000000,Chowdeshwari Ward,Closed,Resolved,yeahanka JE Electrical/JE
20689440,Electrical,Street Light Not Working,2025-03-13 07:31:00.000000000,Giri Nagar,Closed,Attended,Jnanesh/JE
20689439,Electrical,Street Light Not Working,2025-03-13 07:29:00.000000000,Jnanabharathi Ward,Closed,Attended,sangamesh hadaginal/JE
20689438,Road Maintenance(Engg),Road side drains,2025-03-13 07:28:00.000000000,Someshwara,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative
20689437,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 07:25:00.000000000,Jagajeevanram Nagar,Closed,swm,Lakshminarasimaiah/JHI
20689436,Electrical,Street Light Not Working,2025-03-13 07:25:00.000000000,Ullalu,Closed,This complaint belongs to BDA,sangamesh hadaginal/JE
20689435,Electrical,Park Lights Not Working,2025-03-13 07:24:00.000000000,Vidyapeetha,Closed,ATTENDED,Jnanesh/JE
20689434,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 07:23:00.000000000,Mangammanapalya,Closed,Complete attend,Honnur Basha Saheb/JHI
20689433,Electrical,Street Light Not Working,2025-03-13 07:23:00.000000000,Kavalbyrasandra,Closed,Resolved,Sandeep Singh/AE
20689432,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 07:23:00.000000000,Domlur,Closed,Clear,Purushotham/JHI
20689431,Forest,obstructions Branches / Trees.,2025-03-13 07:18:00.000000000,Agrahara Dasarahalli,Closed,Nagendra +918106538247 will attend,sudarshan/DYRFO
20689430,Electrical,Street Light Not Working,2025-03-13 07:18:00.000000000,Jakkur,Closed,Resolved,yeahanka JE Electrical/JE
20689429,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 07:16:00.000000000,Arakere,Closed,Complaint cleared,Keerthi Raj/JHI
20689428,Solid Waste (Garbage) Related,Sweeping not done,2025-03-13 07:16:00.000000000,Kadugondanahalli,Closed,Complent attended sir,JHI Ward 30/JHI
20689427,Electrical,Street Light Not Working,2025-03-13 07:16:00.000000000,Jnanabharathi Ward,Closed,Attended,sangamesh hadaginal/JE
20689426,Electrical,Street Light Not Working,2025-03-13 07:16:00.000000000,Hosahalli,Closed,Attended,MURTHY/AE
20689425,Electrical,Street Light Not Working,2025-03-13 07:15:00.000000000,Ramamurthy Nagar,Closed,Attended,Sachin Malagi/AE
20689424,Electrical,Street Light Not Working,2025-03-13 07:13:00.000000000,Horamavu,Closed,Attended,Sachin Malagi/AE
20689423,Health Dept,Increase in mosquito density,2025-03-13 07:13:00.000000000,Vannarpet,Closed,Attended,Sagaya Raj/SHI
20689422,Solid Waste (Garbage) Related,Dead animal(s),2025-03-13 07:12:00.000000000,Horamavu,Closed,Cleared,Harish Kumar K V /JHI
20689421,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 07:11:00.000000000,Radhakrishna Temple,Closed,Cleared,Akshay Kumar/JHI
20689420,Solid Waste (Garbage) Related,Sweeping not done,2025-03-13 07:11:00.000000000,Vijanapura,Closed,Clear Sir,Mageshwari R/JHI
20689419,Electrical,Street Light Not Working,2025-03-13 07:10:00.000000000,Varthur,Closed,Attended,Sachin Malagi/AE
20689418,Electrical,Street Light Not Working,2025-03-13 07:08:00.000000000,Ullalu,Closed,Attended,sangamesh hadaginal/JE
20689417,Electrical,Requirement For New Street Lights,2025-03-13 07:06:00.000000000,Arakere,Closed,This New light will be installed as early as possible,Ramesh/JE
20689416,Electrical,Street Light Not Working,2025-03-13 07:04:00.000000000,Vidyaranyapura,Closed,Resolved,yeahanka JE Electrical/JE
20689415,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 07:03:00.000000000,HSR Layout,Closed,Complaint Clear,Sathyavani M /JHI
20689414,Electrical,Street Light Not Working,2025-03-13 07:02:00.000000000,Hemmigepura,Closed,Attended,sangamesh hadaginal/JE
20689413,Electrical,Street Light Not Working,2025-03-13 07:01:00.000000000,Jnanabharathi Ward,Closed,Attended,sangamesh hadaginal/JE
20689412,Electrical,Street Light Not Working,2025-03-13 07:01:00.000000000,Kadugodi,Closed,Attended,Sachin Malagi/AE
20689411,Electrical,Street Light Not Working,2025-03-13 06:59:00.000000000,Karisandra,Closed,ATTENDED,Umesh/AE
20689410,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 06:58:00.000000000,Varthur,Closed,Reslov,Balaji S /JHI
20689409,Health Dept,Fogging,2025-03-13 06:55:00.000000000,Anjanapur,Closed,Fogging done,Naresh/SHI
20689408,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 06:55:00.000000000,Bellandur,Closed,Cleared,Harish V/JHI
20689407,Electrical,Street Light Not Working,2025-03-13 06:54:00.000000000,Uttarahalli,Closed,Attended,Ramesh/JE
20689406,Solid Waste (Garbage) Related,Sweeping not done,2025-03-13 06:54:00.000000000,Anjanapur,Closed,Complint clyar,Yogesh/JHI
20689405,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 06:53:00.000000000,Begur,Closed,Complent clear,Ramesh/JHI
20689404,Road Maintenance(Engg),Debris Removal / Construction Material,2025-03-13 06:52:00.000000000,Anjanapur,Closed,Complaint belongs to bda department,Krishnaapa/AE
20689403,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 06:51:00.000000000,Thanisandra,Closed,Complete attend,JHI Ward 6/JHI
20689402,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 06:50:00.000000000,Basavanapura,Closed,Attended,Suresh S /JHI
20689401,Electrical,Street Light Not Working,2025-03-13 06:50:00.000000000,Byatarayanapura,Closed,Resolved,yeahanka JE Electrical/JE
20689400,Health Dept,Spraying,2025-03-13 06:50:00.000000000,Sampangiram Nagar,Closed,Spraying & fogging done,Eranna/SHI
20689399,Electrical,Street Light Not Working,2025-03-13 06:49:00.000000000,Kuvempu Nagar,Closed,Resolved,yeahanka JE Electrical/JE
20689398,Solid Waste (Garbage) Related,Garbage transfer not as per norms & area not kept clean,2025-03-13 06:47:00.000000000,Banaswadi,Closed,Clear,JHI Ward 27/JHI
20689397,Electrical,Street Light Not Working,2025-03-13 06:46:00.000000000,Hoodi,Closed,Attended,Sachin Malagi/AE
20689396,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-13 06:45:00.000000000,Pulikeshi Nagar,Closed,Clear sir,DAVANAM SOMASEKHARA (JHI)/JHI
20689395,veterinary,Stray/Rabid dog bite,2025-03-13 06:44:00.000000000,Hagadooru,Closed,This complaint is not dog bite complaint,B K Ashwath Narayan/VI
20689394,Electrical,Street Light Not Working,2025-03-13 06:43:00.000000000,Yelahanka old Satellite Town,Closed,Resolved,yeahanka JE Electrical/JE
20689393,Health Dept,Spraying,2025-03-13 06:39:00.000000000,Horamavu,Closed,Clear,SHI Ward 25/SHI
20689392,Electrical,Street Light Not Working,2025-03-13 06:38:00.000000000,Kottigepalya,Closed,Attended,sangamesh hadaginal/JE
20689391,Solid Waste (Garbage) Related,Burning of Garbage in Open Space,2025-03-13 06:34:00.000000000,Someshwara,Closed,Resloved,JHI Ward 3/JHI
20689390,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-13 06:33:00.000000000,Hoodi,Closed,Solved,Veerappan/JHI
20689389,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 06:32:00.000000000,Thanisandra,Closed,Complete attend,JHI Ward 6/JHI
20689388,Electrical,Street Light Not Working,2025-03-13 06:26:00.000000000,Uttarahalli,Closed,This Complaint belongs to RR Nagar zone,Ramesh/JE
20689387,Road Maintenance(Engg),Footpath,2025-03-13 06:25:00.000000000,Shakambari Nagar,Closed,Complaint resolved,AE Ward 179/AE
20689386,Electrical,Street Light Not Working,2025-03-13 06:23:00.000000000,Uttarahalli,Closed,This Complaint belongs to RR Nagar zone,Ramesh/JE
20689385,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-13 06:23:00.000000000,Vishwanathnagenahalli,Closed,Complaint attend & cleared,Manoj kumar J/JHI
20689384,Electrical,Street Light Not Working,2025-03-13 06:23:00.000000000,Uttarahalli,Closed,This Complaint belongs to RR Nagar zone,Ramesh/JE
20689383,Electrical,Street Light Not Working,2025-03-13 06:23:00.000000000,T-Dasarahalli,Closed,Attended,H S Manjappa/AE
20689382,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-13 06:19:00.000000000,Hemmigepura,Closed,Complaint clear,Monika S D/ Chandrashekhar  Murthy N/Kumari K/JHI
20689381,Advertisement,Flex and banners,2025-03-13 06:16:00.000000000,Hoodi,Closed,Removed,Murthi/ARO
20689380,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 06:15:00.000000000,Chalavadipalya,Closed,Clear,Lakshmikanth/JHI
20689379,Solid Waste (Garbage) Related,Garbage dump,2025-03-13 06:14:00.000000000,Domlur,Closed,Clear,Purushotham/JHI
20689378,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-13 06:11:00.000000000,Maruthi Seva Nagar,Closed,Complaint clear,JHI Ward 59/JHI
20689377,Electrical,Street Light Not Working,2025-03-13 06:11:00.000000000,Ramamurthy Nagar,Closed,Attended,Sachin Malagi/AE
20689376,Electrical,Street Light Not Working,2025-03-13 06:09:00.000000000,Vasanthapura,Closed,Attended,Ramesh/JE
20689375,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-13 06:05:00.000000000,Vishwanathnagenahalli,Closed,Complaint attend & cleared,Manoj kumar J/JHI
20689374,Health Dept,Air/Noise pollution,2025-03-13 06:05:00.000000000,Rajagopala Nagar,Closed,Complaint attended,Shivalingaiah/SHI
20689373,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-13 06:03:00.000000000,Hagadooru,Closed,Clear,Somshekar Reddy D N /JHI
